,words,frequency,ngram
1456,存邮件内,11,4
1457,邮件内容,11,4
1458,输入邮件正,11,5
1459,入邮件正文,11,5
1460,保存邮件内,11,5
1461,存邮件内容,11,5
1462,会社,11,2
1463,食,11,1
1464,講,10,1
1465,自動,10,2
1466,課,10,1
1467,発生,10,2
1468,燦,10,1
1469,村,10,1
1470,时,10,1
1471,架,10,1
1472,架糧,10,2
1473,取,10,1
1474,案,10,1
1475,艇投,10,2
1476,競艇投,10,3
1477,艇投資,10,3
1478,競艇投資,10,4
1479,量,10,1
1480,努,10,1
1481,毎週,10,2
1482,募集,10,2
1483,界最,10,2
1484,努力,10,2
1485,世界最,10,3
1486,界最新,10,3
1487,世界最新,10,4
1488,値,9,1
1489,您,9,1
1490,段,9,1
1491,確保,9,2
1492,有料,9,2
1493,和,9,1
1494,秀,9,1
1495,産,9,1
1496,不安,9,2
1497,年収,9,2
1498,月収,9,2
1499,舎好,9,2
1500,它,9,1
1501,悲,8,1
1502,迯,8,1
1503,疑,8,1
1504,汀,8,1
1505,疑閧,8,2
1506,夏連,8,2
1507,連閧,8,2
1508,追夏連,8,3
1509,夏連閧,8,3
1510,追夏連閧,8,4
1511,您好,8,2
1512,預,8,1
1513,時点,8,2
1514,二,8,1
1515,対象,8,2
1516,我,8,1
1517,间,8,1
1518,些,8,1
1519,娃,8,1
1520,第一,8,2
1521,娃们,8,2
1522,一个,8,2
1523,断言,8,2
1524,説,8,1
1525,一切,8,2
1526,営,8,1
1527,加,8,1
1528,句,8,1
1529,案件,8,2
1530,学生,8,2
1531,子供,8,2
1532,舰,8,1
1533,制,8,1
1534,存在,7,2
1535,受講,7,2
1536,契,7,1
1537,履,7,1
1538,歴,7,1
1539,清,7,1
1540,算,7,1
1541,契約,7,2
1542,履歴,7,2
1543,員費,7,2
1544,手続,7,2
1545,会員費,7,3
1546,物,7,1
1547,景,7,1
1548,也,7,1
1549,名,7,1
1550,残,7,1
1551,給,7,1
1552,界的,7,2
1553,世界的,7,3
1554,引,7,1
1555,難,7,1
1556,配信,7,2
1557,完了,7,2
1558,制限,7,2
1559,宿,6,1
1560,宿動,6,2
1561,暴,6,1
1562,普段,6,2
1563,提,6,1
1564,止,6,1
1565,継,6,1
1566,本人,6,2
1567,規約,6,2
1568,継続,6,2
1569,申請,6,2
1570,記載,6,2
1571,課金,6,2
1572,基,6,1
1573,对,6,1
1574,银,6,1
1575,过,6,1
1576,百,6,1
1577,命,6,1
1578,儲,6,1
1579,貧,6,1
1580,乏,6,1
1581,伸,6,1
1582,市,6,1
1583,不景,6,2
1584,景気,6,2
1585,数々,6,2
1586,倒産,6,2
1587,残業,6,2
1588,業代,6,2
1589,給与,6,2
1590,異常,6,2
1591,常事,6,2
1592,事態,6,2
1593,大儲,6,2
1594,貧乏,6,2
1595,先行,6,2
1596,今後,6,2
1597,市場,6,2
1598,不景気,6,3
1599,残業代,6,3
1600,異常事,6,3
1601,常事態,6,3
1602,異常事態,6,4
1603,放,6,1
1604,咜,6,1
1605,触,6,1
1606,瞬,6,1
1607,相場,6,2
1608,究極,6,2
1609,錬金,6,2
1610,金術,6,2
1611,分間,6,2
1612,瞬間,6,2
1613,部分,6,2
1614,岩本,6,2
1615,錬金術,6,3
1616,分間限,6,3
1617,分間限定,6,4
1618,便,6,1
1619,業案,6,2
1620,運営,6,2
1621,的中,6,2
1622,副業案,6,3
1623,業案件,6,3
1624,副業案件,6,4
1625,恒,6,1
1626,恒星,6,2
1627,通常,6,2
1628,進,6,1
1629,化,6,1
1630,解決,6,2
1631,机,6,1
1632,话,6,1
1633,句话,6,2
1634,几,6,1
1635,被,6,1
1636,成分,6,2
1637,誇,5,1
1638,別,5,1
1639,旨,5,1
1640,措,5,1
1641,置,5,1
1642,管,5,1
1643,上記,5,2
1644,月額,5,2
1645,入会,5,2
1646,料会,5,2
1647,措置,5,2
1648,本来,5,2
1649,金対,5,2
1650,料会員,5,3
1651,課金対,5,3
1652,金対象,5,3
1653,課金対象,5,4
1654,发,5,1
1655,神,5,1
1656,联,5,1
1657,把,5,1
1658,只,5,1
1659,通知,5,2
1660,庚,5,1
1661,叩,5,1
1662,奇,5,1
1663,再,5,1
1664,掲,5,1
1665,込,5,1
1666,自分,5,2
1667,料金,5,2
1668,渓,5,1
1669,局,5,1
1670,越,5,1
1671,人気,5,2
1672,発行,5,2
1673,片,5,1
1674,国内,5,2
1675,蛇,5,1
1676,歩,5,1
1677,到来,5,2
1678,相応,5,2
1679,体感,5,2
1680,感可,5,2
1681,蛇口,5,2
1682,現可,5,2
1683,進化,5,2
1684,理想,5,2
1685,一歩,5,2
1686,何度,5,2
1687,用開,5,2
1688,開始,5,2
1689,始手,5,2
1690,用条,5,2
1691,説明,5,2
1692,日収,5,2
1693,解放,5,2
1694,体感可,5,3
1695,感可能,5,3
1696,実現可,5,3
1697,現可能,5,3
1698,第一歩,5,3
1699,利用開,5,3
1700,用開始,5,3
1701,開始手,5,3
1702,始手順,5,3
1703,利用条,5,3
1704,用条件,5,3
1705,毎日収,5,3
1706,日収入,5,3
1707,体感可能,5,4
1708,実現可能,5,4
1709,利用開始,5,4
1710,用開始手,5,4
1711,開始手順,5,4
1712,利用条件,5,4
1713,毎日収入,5,4
1714,利用開始手,5,5
1715,用開始手順,5,5
1716,场,5,1
1717,战,5,1
1718,你,5,1
1719,说,5,1
1720,売,5,1
1721,被験,5,2
1722,験者,5,2
1723,被験者,5,3
1724,炪,4,1
1725,邱,4,1
1726,吷,4,1
1727,蛯,4,1
1728,雪,4,1
1729,式,4,1
1730,祖,4,1
1731,父,4,1
1732,母,4,1
1733,聞,4,1
1734,膨,4,1
1735,豊,4,1
1736,裏,4,1
1737,露,4,1
1738,頃,4,1
1739,昔前,4,2
1740,祖父,4,2
1741,父母,4,2
1742,年後,4,2
1743,歳時,4,2
1744,動的,4,2
1745,利状,4,2
1746,貯蓄,4,2
1747,水道,4,2
1748,電気,4,2
1749,開中,4,2
1750,事実,4,2
1751,暴露,4,2
1752,全部,4,2
1753,変好,4,2
1754,好評,4,2
1755,方限,4,2
1756,特別,4,2
1757,門的,4,2
1758,祖父母,4,3
1759,歳時点,4,3
1760,自動的,4,3
1761,金利状,4,3
1762,利状態,4,3
1763,公開中,4,3
1764,大変好,4,3
1765,変好評,4,3
1766,方限定,4,3
1767,専門的,4,3
1768,金利状態,4,4
1769,大変好評,4,4
1770,概,4,1
1771,携,4,1
1772,許,4,1
1773,殿,4,1
1774,絡,4,1
1775,提携,4,2
1776,二次,4,2
1777,次登,4,2
1778,許可,4,2
1779,貴殿,4,2
1780,歴情,4,2
1781,額会,4,2
1782,不要,4,2
1783,信下,4,2
1784,対応,4,2
1785,連絡,4,2
1786,管理,4,2
1787,理課,4,2
1788,二次登,4,3
1789,次登録,4,3
1790,履歴情,4,3
1791,歴情報,4,3
1792,月額会,4,3
1793,額会員,4,3
1794,返信下,4,3
1795,管理課,4,3
1796,二次登録,4,4
1797,履歴情報,4,4
1798,月額会員,4,4
1799,額会員費,4,4
1800,月額会員費,4,5
1801,于,4,1
1802,邦,4,1
1803,离,4,1
1804,带,4,1
1805,烧,4,1
1806,光,4,1
1807,冬,4,1
1808,现,4,1
1809,块,4,1
1810,肚,4,1
1811,疼,4,1
1812,钱,4,1
1813,西,4,1
1814,儿,4,1
1815,我们,4,2
1816,联邦,4,2
1817,他们,4,2
1818,秀秀,4,2
1819,一些,4,2
1820,没,4,1
1821,师,4,1
1822,黑,4,1
1823,生命,4,2
1824,積,4,1
1825,勝,4,1
1826,座,4,1
1827,舞,4,1
1828,騒,4,1
1829,驚異,4,2
1830,間違,4,2
1831,掲載,4,2
1832,口座,4,2
1833,普通,4,2
1834,百万,4,2
1835,筑,4,1
1836,弾,4,1
1837,吉,4,1
1838,謦,4,1
1839,軍,4,1
1840,堅,4,1
1841,蕃,4,1
1842,上当,4,2
1843,体渓,4,2
1844,便吉,4,2
1845,摸軍,4,2
1846,手堅,4,2
1847,面版,4,2
1848,務,4,1
1849,位,4,1
1850,修,4,1
1851,参,4,1
1852,営事,4,2
1853,事務,4,2
1854,務局,4,2
1855,中率,4,2
1856,監修,4,2
1857,安心,4,2
1858,運営事,4,3
1859,営事務,4,3
1860,事務局,4,3
1861,的中率,4,3
1862,運営事務,4,4
1863,営事務局,4,4
1864,運営事務局,4,5
1865,労,4,1
1866,撣,4,1
1867,悤,4,1
1868,撣点,4,2
1869,传,4,1
1870,质,4,1
1871,与它,4,2
1872,烈,4,1
1873,渡,4,1
1874,内片,4,2
1875,片道,4,2
1876,年会,4,2
1877,会費,4,2
1878,国内片,4,3
1879,内片道,4,3
1880,年会費,4,3
1881,国内片道,4,4
1882,村里,4,2
1883,同,4,1
1884,立,4,1
1885,随,4,1
1886,其,4,1
1887,快,4,1
1888,随机,4,2
1889,机一,4,2
1890,一句,4,2
1891,随机一,4,3
1892,机一句,4,3
1893,一句话,4,3
1894,随机一句,4,4
1895,机一句话,4,4
1896,随机一句话,4,5
1897,表,4,1
1898,摂,4,1
1899,部長,4,2
1900,食事,4,2
1901,摂取,4,2
1902,学部長,4,3
1903,含,3,1
1904,焦一,3,2
1905,鼾,3,1
1906,手頂,3,2
1907,頂鼾,3,2
1908,手頂鼾,3,3
1909,宛,3,1
1910,媒,3,1
1911,操,3,1
1912,停,3,1
1913,救,3,1
1914,戻,3,1
1915,広,3,1
1916,伴,3,1
1917,該,3,1
1918,民,3,1
1919,債,3,1
1920,権,3,1
1921,処,3,1
1922,信手,3,2
1923,手段,3,2
1924,用中,3,2
1925,約者,3,2
1926,者本,3,2
1927,可状,3,2
1928,費等,3,2
1929,未清,3,2
1930,算金,3,2
1931,一定,3,2
1932,定期,3,2
1933,間経,3,2
1934,経過,3,2
1935,過後,3,2
1936,動入,3,2
1937,適用,3,2
1938,自己,3,2
1939,己操,3,2
1940,操作,3,2
1941,録停,3,2
1942,停止,3,2
1943,要契,3,2
1944,救済,3,2
1945,実行,3,2
1946,続意,3,2
1947,除申,3,2
1948,用意,3,2
1949,広告,3,2
1950,受信,3,2
1951,当該,3,2
1952,該期,3,2
1953,間代,3,2
1954,代金,3,2
1955,民事,3,2
1956,事手,3,2
1957,執行,3,2
1958,行対,3,2
1959,債権,3,2
1960,処理,3,2
1961,絡下,3,2
1962,決済,3,2
1963,通信手,3,3
1964,信手段,3,3
1965,利用中,3,3
1966,契約者,3,3
1967,約者本,3,3
1968,者本人,3,3
1969,許可状,3,3
1970,可状態,3,3
1971,員費等,3,3
1972,一定期,3,3
1973,定期間,3,3
1974,期間経,3,3
1975,間経過,3,3
1976,経過後,3,3
1977,自動入,3,3
1978,動入会,3,3
1979,自己操,3,3
1980,己操作,3,3
1981,登録停,3,3
1982,録停止,3,3
1983,有料会,3,3
1984,不要契,3,3
1985,要契約,3,3
1986,継続意,3,3
1987,続意思,3,3
1988,解除申,3,3
1989,除申請,3,3
1990,利用意,3,3
1991,用意思,3,3
1992,当該期,3,3
1993,該期間,3,3
1994,期間代,3,3
1995,間代金,3,3
1996,民事手,3,3
1997,事手続,3,3
1998,執行対,3,3
1999,行対象,3,3
2000,連絡下,3,3
2001,通信手段,3,4
2002,契約者本,3,4
2003,約者本人,3,4
2004,許可状態,3,4
2005,会員費等,3,4
2006,一定期間,3,4
2007,定期間経,3,4
2008,期間経過,3,4
2009,間経過後,3,4
2010,自動入会,3,4
2011,自己操作,3,4
2012,登録停止,3,4
2013,有料会員,3,4
2014,不要契約,3,4
2015,継続意思,3,4
2016,解除申請,3,4
2017,利用意思,3,4
2018,当該期間,3,4
2019,該期間代,3,4
2020,期間代金,3,4
2021,民事手続,3,4
2022,執行対象,3,4
2023,契約者本人,3,5
2024,額会員費等,3,5
2025,一定期間経,3,5
2026,定期間経過,3,5
2027,期間経過後,3,5
2028,当該期間代,3,5
2029,該期間代金,3,5
2030,斉,3,1
2031,硅,3,1
2032,碳,3,1
2033,建,3,1
2034,又,3,1
2035,纸,3,1
2036,两,3,1
2037,阵,3,1
2038,达,3,1
2039,千,3,1
2040,区,3,1
2041,硅基,3,2
2042,可以,3,2
2043,碳基,3,2
2044,基联,3,2
2045,碳基联,3,3
2046,基联邦,3,3
2047,碳基联邦,3,4
2048,温,3,1
2049,已,3,1
2050,从,3,1
2051,没有,3,2
2052,老师,3,2
2053,起来,3,2
2054,就是,3,2
2055,以領,3,2
2056,領最,3,2
2057,最記,3,2
2058,以領最,3,3
2059,領最記,3,3
2060,以領最記,3,4
2061,递,3,1
2062,追稼,3,2
2063,友,3,1
2064,軽,3,1
2065,跡,3,1
2066,黄,3,1
2067,璧,3,1
2068,測,3,1
2069,駆,3,1
2070,辞,3,1
2071,族,3,1
2072,喧,3,1
2073,田,3,1
2074,願,3,1
2075,逃,3,1
2076,衝,3,1
2077,撃,3,1
2078,輩,3,1
2079,敏,3,1
2080,腕,3,1
2081,軽々,3,2
2082,奇跡,3,2
2083,界初,3,2
2084,伝説,3,2
2085,神話,3,2
2086,黄金,3,2
2087,現代,3,2
2088,全再,3,2
2089,再現,3,2
2090,完璧,3,2
2091,料公,3,2
2092,予測,3,2
2093,経済,3,2
2094,済事,3,2
2095,事情,3,2
2096,値動,3,2
2097,切必,3,2
2098,着目,3,2
2099,資産,3,2
2100,確信,3,2
2101,顔負,3,2
2102,次々,3,2
2103,大金,3,2
2104,家族,3,2
2105,大切,3,2
2106,都会,3,2
2107,喧騒,3,2
2108,田舎,3,2
2109,分探,3,2
2110,界中,3,2
2111,心配,3,2
2112,二度,3,2
2113,衝撃,3,2
2114,輩出,3,2
2115,敏腕,3,2
2116,実力,3,2
2117,講師,3,2
2118,数十,3,2
2119,十万,3,2
2120,数百,3,2
2121,講料,3,2
2122,予告,3,2
2123,中止,3,2
2124,世界初,3,3
2125,界初公,3,3
2126,完全再,3,3
2127,全再現,3,3
2128,無料公,3,3
2129,料公開,3,3
2130,経済事,3,3
2131,済事情,3,3
2132,一切必,3,3
2133,切必要,3,3
2134,自分探,3,3
2135,世界中,3,3
2136,期間限,3,3
2137,数十万,3,3
2138,十万円,3,3
2139,数百万,3,3
2140,百万円,3,3
2141,受講料,3,3
2142,講料金,3,3
2143,世界初公,3,4
2144,界初公開,3,4
2145,完全再現,3,4
2146,全無料公,3,4
2147,無料公開,3,4
2148,経済事情,3,4
2149,一切必要,3,4
2150,期間限定,3,4
2151,数十万円,3,4
2152,数百万円,3,4
2153,受講料金,3,4
2154,世界初公開,3,5
2155,完全無料公,3,5
2156,全無料公開,3,5
2157,型,3,1
2158,析,3,1
2159,新型,3,2
2160,業界,3,2
2161,参加,3,2
2162,十分,3,2
2163,很,3,1
2164,远,3,1
2165,无,3,1
2166,整,3,1
2167,反,3,1
2168,物体,3,2
2169,加速,3,2
2170,速度,3,2
2171,依,3,1
2172,歎,3,1
2173,依烈,3,2
2174,月後,3,2
2175,幸,3,1
2176,开,3,1
2177,飞,3,1
2178,树,3,1
2179,电,3,1
2180,求,3,1
2181,録情,3,2
2182,登録情,3,3
2183,録情報,3,3
2184,登録情報,3,4
2185,为,3,1
2186,么,3,1
2187,干,3,1
2188,讲,3,1
2189,知道,3,2
2190,执,3,1
2191,官,3,1
2192,智,3,1
2193,高执,3,2
2194,执政,3,2
2195,政官,3,2
2196,的智,3,2
2197,智能,3,2
2198,能场,3,2
2199,能量,3,2
2200,战舰,3,2
2201,它们,3,2
2202,最高执,3,3
2203,高执政,3,3
2204,执政官,3,3
2205,的智能,3,3
2206,智能场,3,3
2207,最高执政,3,4
2208,高执政官,3,4
2209,的智能场,3,4
2210,最高执政官,3,5
2211,实,3,1
2212,稚,3,1
2213,你们,3,2
2214,中的,3,2
2215,三,3,1
2216,候,3,1
2217,队,3,1
2218,时候,3,2
2219,舰队,3,2
2220,路,3,1
2221,滴,3,1
2222,银色,3,2
2223,大地,3,2
2224,议,3,1
2225,医,3,1
2226,医師,3,2
2227,報道,3,2
2228,事制,3,2
2229,販売,3,2
2230,食事制,3,3
2231,事制限,3,3
2232,食事制限,3,4
2233,際,2,1
2234,峻,2,1
2235,陰,2,1
2236,以陰,2,2
2237,細記,2,2
2238,詳細記,2,3
2239,約情,2,2
2240,済措,2,2
2241,行致,2,2
2242,済履,2,2
2243,歴管,2,2
2244,契約情,2,3
2245,約情報,2,3
2246,救済措,2,3
2247,済措置,2,3
2248,実行致,2,3
2249,決済履,2,3
2250,済履歴,2,3
2251,履歴管,2,3
2252,歴管理,2,3
2253,要契約情,2,4
2254,契約情報,2,4
2255,救済措置,2,4
2256,決済履歴,2,4
2257,済履歴管,2,4
2258,履歴管理,2,4
2259,歴管理課,2,4
2260,不要契約情,2,5
2261,要契約情報,2,5
2262,決済履歴管,2,5
2263,済履歴管理,2,5
2264,履歴管理課,2,5
2265,息,2,1
2266,帝,2,1
2267,旋,2,1
2268,臂,2,1
2269,顶,2,1
2270,复,2,1
2271,将,2,1
2272,之,2,1
2273,隔,2,1
2274,桔,2,1
2275,红,2,1
2276,背,2,1
2277,北,2,1
2278,农,2,1
2279,彩,2,1
2280,礼,2,1
2281,娘,2,1
2282,补,2,1
2283,偿,2,1
2284,由于,2,2
2285,信息,2,2
2286,基帝,2,2
2287,帝国,2,2
2288,一旋,2,2
2289,旋臂,2,2
2290,所以,2,2
2291,以我,2,2
2292,之间,2,2
2293,隔离,2,2
2294,离带,2,2
2295,这些,2,2
2296,们在,2,2
2297,烧香,2,2
2298,们的,2,2
2299,象以,2,2
2300,在冬,2,2
2301,冬夜,2,2
2302,色的,2,2
2303,起了,2,2
2304,画面,2,2
2305,他和,2,2
2306,和秀,2,2
2307,秀好,2,2
2308,好过,2,2
2309,过两,2,2
2310,两年,2,2
2311,年多,2,2
2312,后那,2,2
2313,那阵,2,2
2314,阵好,2,2
2315,好象,2,2
2316,象就,2,2
2317,就成,2,2
2318,成了,2,2
2319,秀家,2,2
2320,家里,2,2
2321,里也,2,2
2322,也通,2,2
2323,通情,2,2
2324,情达,2,2
2325,达理,2,2
2326,只要,2,2
2327,要一,2,2
2328,一千,2,2
2329,千五,2,2
2330,五百,2,2
2331,百块,2,2
2332,块的,2,2
2333,的肚,2,2
2334,肚疼,2,2
2335,疼钱,2,2
2336,西北,2,2
2337,北一,2,2
2338,些农,2,2
2339,农村,2,2
2340,村地,2,2
2341,地区,2,2
2342,区彩,2,2
2343,彩礼,2,2
2344,礼的,2,2
2345,的一,2,2
2346,个名,2,2
2347,名目,2,2
2348,思是,2,2
2349,是对,2,2
2350,对娘,2,2
2351,娘生,2,2
2352,生女,2,2
2353,女儿,2,2
2354,儿肚,2,2
2355,肚子,2,2
2356,子疼,2,2
2357,疼的,2,2
2358,的补,2,2
2359,补偿,2,2
2360,硅基帝,2,3
2361,基帝国,2,3
2362,第一旋,2,3
2363,一旋臂,2,3
2364,所以我,2,3
2365,隔离带,2,3
2366,娃们在,2,3
2367,在冬夜,2,3
2368,他和秀,2,3
2369,和秀秀,2,3
2370,秀秀好,2,3
2371,秀好过,2,3
2372,好过两,2,3
2373,过两年,2,3
2374,两年多,2,3
2375,最后那,2,3
2376,后那阵,2,3
2377,那阵好,2,3
2378,阵好象,2,3
2379,好象就,2,3
2380,象就成,2,3
2381,就成了,2,3
2382,秀秀家,2,3
2383,秀家里,2,3
2384,家里也,2,3
2385,里也通,2,3
2386,也通情,2,3
2387,通情达,2,3
2388,情达理,2,3
2389,只要一,2,3
2390,要一千,2,3
2391,一千五,2,3
2392,千五百,2,3
2393,五百块,2,3
2394,百块的,2,3
2395,块的肚,2,3
2396,的肚疼,2,3
2397,肚疼钱,2,3
2398,西北一,2,3
2399,北一些,2,3
2400,一些农,2,3
2401,些农村,2,3
2402,农村地,2,3
2403,村地区,2,3
2404,地区彩,2,3
2405,区彩礼,2,3
2406,彩礼的,2,3
2407,礼的一,2,3
2408,的一个,2,3
2409,一个名,2,3
2410,个名目,2,3
2411,意思是,2,3
2412,思是对,2,3
2413,是对娘,2,3
2414,对娘生,2,3
2415,娘生女,2,3
2416,生女儿,2,3
2417,女儿肚,2,3
2418,儿肚子,2,3
2419,肚子疼,2,3
2420,子疼的,2,3
2421,疼的补,2,3
2422,的补偿,2,3
2423,硅基帝国,2,4
2424,第一旋臂,2,4
2425,他和秀秀,2,4
2426,和秀秀好,2,4
2427,秀秀好过,2,4
2428,秀好过两,2,4
2429,好过两年,2,4
2430,过两年多,2,4
2431,最后那阵,2,4
2432,后那阵好,2,4
2433,那阵好象,2,4
2434,阵好象就,2,4
2435,好象就成,2,4
2436,象就成了,2,4
2437,秀秀家里,2,4
2438,秀家里也,2,4
2439,家里也通,2,4
2440,里也通情,2,4
2441,也通情达,2,4
2442,通情达理,2,4
2443,只要一千,2,4
2444,要一千五,2,4
2445,一千五百,2,4
2446,千五百块,2,4
2447,五百块的,2,4
2448,百块的肚,2,4
2449,块的肚疼,2,4
2450,的肚疼钱,2,4
2451,西北一些,2,4
2452,北一些农,2,4
2453,一些农村,2,4
2454,些农村地,2,4
2455,农村地区,2,4
2456,村地区彩,2,4
2457,地区彩礼,2,4
2458,区彩礼的,2,4
2459,彩礼的一,2,4
2460,礼的一个,2,4
2461,的一个名,2,4
2462,一个名目,2,4
2463,意思是对,2,4
2464,思是对娘,2,4
2465,是对娘生,2,4
2466,对娘生女,2,4
2467,娘生女儿,2,4
2468,生女儿肚,2,4
2469,女儿肚子,2,4
2470,儿肚子疼,2,4
2471,肚子疼的,2,4
2472,子疼的补,2,4
2473,疼的补偿,2,4
2474,他和秀秀好,2,5
2475,和秀秀好过,2,5
2476,秀秀好过两,2,5
2477,秀好过两年,2,5
2478,好过两年多,2,5
2479,最后那阵好,2,5
2480,后那阵好象,2,5
2481,那阵好象就,2,5
2482,阵好象就成,2,5
2483,好象就成了,2,5
2484,秀秀家里也,2,5
2485,秀家里也通,2,5
2486,家里也通情,2,5
2487,里也通情达,2,5
2488,也通情达理,2,5
2489,只要一千五,2,5
2490,要一千五百,2,5
2491,一千五百块,2,5
2492,千五百块的,2,5
2493,五百块的肚,2,5
2494,百块的肚疼,2,5
2495,块的肚疼钱,2,5
2496,西北一些农,2,5
2497,北一些农村,2,5
2498,一些农村地,2,5
2499,些农村地区,2,5
2500,农村地区彩,2,5
2501,村地区彩礼,2,5
2502,地区彩礼的,2,5
2503,区彩礼的一,2,5
2504,彩礼的一个,2,5
2505,礼的一个名,2,5
2506,的一个名目,2,5
2507,意思是对娘,2,5
2508,思是对娘生,2,5
2509,是对娘生女,2,5
2510,对娘生女儿,2,5
2511,娘生女儿肚,2,5
2512,生女儿肚子,2,5
2513,女儿肚子疼,2,5
2514,儿肚子疼的,2,5
2515,肚子疼的补,2,5
2516,子疼的补偿,2,5
2517,气,2,1
2518,转,2,1
2519,差,2,1
2520,望,2,1
2521,烛,2,1
2522,亮,2,1
2523,头,2,1
2524,已没,2,2
2525,时间,2,2
2526,发出,2,2
2527,有多,2,2
2528,已没有,2,3
2529,閭科,2,2
2530,概要,2,2
2531,永,2,1
2532,久,2,1
2533,错,2,1
2534,递送,2,2
2535,送到,2,2
2536,墜,2,1
2537,挺,2,1
2538,鵜,2,1
2539,湖,2,1
2540,湖出,2,2
2541,蜒,2,1
2542,粛,2,1
2543,蜒粛,2,2
2544,流,2,1
2545,朗,2,1
2546,支,2,1
2547,謳,2,1
2548,担,2,1
2549,川,2,1
2550,流行,2,2
2551,世話,2,2
2552,朗報,2,2
2553,今回,2,2
2554,急速,2,2
2555,介致,2,2
2556,公営,2,2
2557,艇場,2,2
2558,明確,2,2
2559,有利,2,2
2560,不利,2,2
2561,分析,2,2
2562,連単,2,2
2563,均配,2,2
2564,資先,2,2
2565,円単,2,2
2566,単位,2,2
2567,経験,2,2
2568,初期,2,2
2569,期費,2,2
2570,要無,2,2
2571,員様,2,2
2572,均月,2,2
2573,収支,2,2
2574,艇業,2,2
2575,以下,2,2
2576,特典,2,2
2577,料情,2,2
2578,信中,2,2
2579,文句,2,2
2580,員登,2,2
2581,行元,2,2
2582,担当,2,2
2583,西川,2,2
2584,動配,2,2
2585,紹介致,2,3
2586,競艇場,2,3
2587,平均配,2,3
2588,均配当,2,3
2589,投資先,2,3
2590,万円単,2,3
2591,円単位,2,3
2592,初期費,2,3
2593,期費用,2,3
2594,必要無,2,3
2595,会員様,2,3
2596,平均月,2,3
2597,均月収,2,3
2598,月収支,2,3
2599,競艇業,2,3
2600,艇業界,2,3
2601,無料情,2,3
2602,料情報,2,3
2603,配信中,2,3
2604,無料会,2,3
2605,会員登,2,3
2606,員登録,2,3
2607,発行元,2,3
2608,自動配,2,3
2609,動配信,2,3
2610,平均配当,2,4
2611,万円単位,2,4
2612,初期費用,2,4
2613,平均月収,2,4
2614,均月収支,2,4
2615,競艇業界,2,4
2616,無料情報,2,4
2617,無料会員,2,4
2618,料会員登,2,4
2619,会員登録,2,4
2620,自動配信,2,4
2621,平均月収支,2,5
2622,無料会員登,2,5
2623,料会員登録,2,5
2624,太,2,1
2625,听,2,1
2626,凉,2,1
2627,组,2,1
2628,云,2,1
2629,种,2,1
2630,消,2,1
2631,抽,2,1
2632,下来,2,2
2633,通过,2,2
2634,过超,2,2
2635,超空,2,2
2636,空间,2,2
2637,银河,2,2
2638,河系,2,2
2639,在这,2,2
2640,组成,2,2
2641,的星,2,2
2642,不清,2,2
2643,消失,2,2
2644,个物,2,2
2645,的加,2,2
2646,它所,2,2
2647,所受,2,2
2648,受的,2,2
2649,的力,2,2
2650,力成,2,2
2651,成正,2,2
2652,正比,2,2
2653,它的,2,2
2654,的质,2,2
2655,质量,2,2
2656,量成,2,2
2657,成反,2,2
2658,反比,2,2
2659,通过超,2,3
2660,过超空,2,3
2661,超空间,2,3
2662,银河系,2,3
2663,一个物,2,3
2664,个物体,2,3
2665,物体的,2,3
2666,体的加,2,3
2667,的加速,2,3
2668,加速度,2,3
2669,与它所,2,3
2670,它所受,2,3
2671,所受的,2,3
2672,受的力,2,3
2673,的力成,2,3
2674,力成正,2,3
2675,成正比,2,3
2676,与它的,2,3
2677,它的质,2,3
2678,的质量,2,3
2679,质量成,2,3
2680,量成反,2,3
2681,成反比,2,3
2682,通过超空,2,4
2683,过超空间,2,4
2684,一个物体,2,4
2685,个物体的,2,4
2686,物体的加,2,4
2687,体的加速,2,4
2688,的加速度,2,4
2689,与它所受,2,4
2690,它所受的,2,4
2691,所受的力,2,4
2692,受的力成,2,4
2693,的力成正,2,4
2694,力成正比,2,4
2695,与它的质,2,4
2696,它的质量,2,4
2697,的质量成,2,4
2698,质量成反,2,4
2699,量成反比,2,4
2700,通过超空间,2,5
2701,一个物体的,2,5
2702,个物体的加,2,5
2703,物体的加速,2,5
2704,体的加速度,2,5
2705,与它所受的,2,5
2706,它所受的力,2,5
2707,所受的力成,2,5
2708,受的力成正,2,5
2709,的力成正比,2,5
2710,与它的质量,2,5
2711,它的质量成,2,5
2712,的质量成反,2,5
2713,质量成反比,2,5
2714,往,2,1
2715,復,2,1
2716,厳,2,1
2717,共,2,1
2718,交,2,1
2719,換,2,1
2720,乗,2,1
2721,級,2,1
2722,泊,2,1
2723,編,2,1
2724,往復,2,2
2725,費無,2,2
2726,件厳,2,2
2727,生専,2,2
2728,専用,2,2
2729,生限,2,2
2730,価値,2,2
2731,親子,2,2
2732,子共,2,2
2733,録後,2,2
2734,有効,2,2
2735,供名,2,2
2736,名義,2,2
2737,交換,2,2
2738,毎年,2,2
2739,年高,2,2
2740,高級,2,2
2741,業旅,2,2
2742,編集,2,2
2743,集部,2,2
2744,信解,2,2
2745,会費無,2,3
2746,費無料,2,3
2747,条件厳,2,3
2748,学生専,2,3
2749,生専用,2,3
2750,学生限,2,3
2751,生限定,2,3
2752,大学生,2,3
2753,親子共,2,3
2754,登録後,2,3
2755,子供名,2,3
2756,供名義,2,3
2757,毎年高,2,3
