,words,frequency,ngram
7937,を買ってみ,15,5
7938,買ってみよ,15,5
7939,ってみよう,15,5
7940,てみようか,15,5
7941,などの資格,15,5
7942,どの資格試,15,5
7943,の資格試験,15,5
7944,資格試験を,15,5
7945,格試験を受,15,5
7946,試験を受け,15,5
7947,験を受けよ,15,5
7948,を受けよう,15,5
7949,受けようか,15,5
7950,スクールに,15,5
7951,クールにい,15,5
7952,ールにいこ,15,5
7953,ルにいこう,15,5
7954,にいこうか,15,5
7955,あれこれや,15,5
7956,れこれやる,15,5
7957,これやる前,15,5
7958,れやる前に,15,5
7959,をやると、,15,5
7960,英語の全体,15,5
7961,語の全体像,15,5
7962,の全体像が,15,5
7963,全体像が分,15,5
7964,体像が分か,15,5
7965,像が分かり,15,5
7966,が分かり「,15,5
7967,分かり「超,15,5
7968,かり「超」,15,5
7969,り「超」効,15,5
7970,「超」効率,15,5
7971,超」効率的,15,5
7972,」効率的に,15,5
7973,効率的にな,15,5
7974,率的になり,15,5
7975,的になりま,15,5
7976,から始める,15,5
7977,ら始めるの,15,5
7978,始めるのが,15,5
7979,めるのがベ,15,5
7980,るのがベス,15,5
7981,のがベスト,15,5
7982,がベストで,15,5
7983,ベストです,15,5
7984,ストです。,15,5
7985,レーナー「,15,5
7986,ーナー「酒,15,5
7987,ナー「酒井,15,5
7988,ー「酒井一,15,5
7989,「酒井一郎,15,5
7990,酒井一郎」,15,5
7991,これから一,15,5
7992,れから一生,15,5
7993,から一生涯,15,5
7994,ら一生涯使,15,5
7995,一生涯使え,15,5
7996,生涯使える,15,5
7997,涯使えるス,15,5
7998,使えるスキ,15,5
7999,えるスキル,15,5
8000,るスキルを,15,5
8001,スキルを学,15,5
8002,キルを学ぶ,15,5
8003,ルを学ぶ事,15,5
8004,を学ぶ事が,15,5
8005,学ぶ事がで,15,5
8006,ぶ事ができ,15,5
8007,事ができる,15,5
8008,ができるの,15,5
8009,きるのです,15,5
8010,私は東京に,15,5
8011,は東京にあ,15,5
8012,東京にあり,15,5
8013,京にありま,15,5
8014,にあります,15,5
8015,あります英,15,5
8016,ります英会,15,5
8017,ます英会話,15,5
8018,す英会話ス,15,5
8019,英会話スク,15,5
8020,会話スクー,15,5
8021,話スクール,15,5
8022,の酒井一郎,15,5
8023,酒井一郎と,15,5
8024,井一郎と申,15,5
8025,一郎と申し,15,5
8026,郎と申しま,15,5
8027,と申します,15,5
8028,申します。,15,5
8029,東京を拠点,15,5
8030,京を拠点に,15,5
8031,年間・延べ,15,5
8032,人以上の様,15,5
8033,以上の様々,15,5
8034,上の様々な,15,5
8035,学習に困ら,15,5
8036,習に困られ,15,5
8037,に困られて,15,5
8038,困られてい,15,5
8039,られている,15,5
8040,れている方,15,5
8041,ている方を,15,5
8042,いる方を直,15,5
8043,る方を直接,15,5
8044,方を直接指,15,5
8045,を直接指導,15,5
8046,直接指導し,15,5
8047,接指導して,15,5
8048,指導してま,15,5
8049,導してまい,15,5
8050,してまいり,15,5
8051,てまいりま,15,5
8052,まいりまし,15,5
8053,いりました,15,5
8054,そしてひと,15,5
8055,してひとり,15,5
8056,てひとりひ,15,5
8057,ひとりひと,15,5
8058,とりひとり,15,5
8059,りひとり確,15,5
8060,ひとり確実,15,5
8061,とり確実に,15,5
8062,り確実に話,15,5
8063,確実に話せ,15,5
8064,実に話せる,15,5
8065,に話せるよ,15,5
8066,指導してき,15,5
8067,導してきた,15,5
8068,してきたと,15,5
8069,てきたと自,15,5
8070,きたと自負,15,5
8071,たと自負し,15,5
8072,と自負して,15,5
8073,自負してお,15,5
8074,負しており,15,5
8075,その結果、,15,5
8076,の結果、日,15,5
8077,結果、日本,15,5
8078,果、日本は,15,5
8079,、日本はも,15,5
8080,日本はもち,15,5
8081,本はもちろ,15,5
8082,はもちろん,15,5
8083,もちろん韓,15,5
8084,ちろん韓国,15,5
8085,ろん韓国・,15,5
8086,ん韓国・台,15,5
8087,国・台湾な,15,5
8088,・台湾など,15,5
8089,台湾などア,15,5
8090,湾などアジ,15,5
8091,などアジア,15,5
8092,どアジアを,15,5
8093,アジアを中,15,5
8094,ジアを中心,15,5
8095,アを中心に,15,5
8096,を中心に、,15,5
8097,海外からも,15,5
8098,外からもそ,15,5
8099,からもその,15,5
8100,らもそのよ,15,5
8101,もそのよう,15,5
8102,そのような,15,5
8103,のような評,15,5
8104,ような評価,15,5
8105,うな評価を,15,5
8106,な評価を頂,15,5
8107,評価を頂け,15,5
8108,価を頂ける,15,5
8109,を頂ける様,15,5
8110,頂ける様に,15,5
8111,ける様にな,15,5
8112,る様になり,15,5
8113,様になりま,15,5
8114,になりまし,15,5
8115,なりました,15,5
8116,英語の先生,15,5
8117,語の先生・,15,5
8118,の先生・ト,15,5
8119,先生・トレ,15,5
8120,生・トレー,15,5
8121,・トレーナ,15,5
8122,レーナーと,15,5
8123,ーナーとし,15,5
8124,ナーとして,15,5
8125,ーとしては,15,5
8126,としては大,15,5
8127,しては大変,15,5
8128,ては大変嬉,15,5
8129,は大変嬉し,15,5
8130,大変嬉しく,15,5
8131,変嬉しく思,15,5
8132,嬉しく思い,15,5
8133,しく思いま,15,5
8134,く思います,15,5
8135,何年勉強し,15,5
8136,年勉強して,15,5
8137,勉強しても,15,5
8138,強しても話,15,5
8139,しても話せ,15,5
8140,ても話せな,15,5
8141,も話せない,15,5
8142,話せない人,15,5
8143,せない人・,15,5
8144,ない人・海,15,5
8145,い人・海外,15,5
8146,人・海外へ,15,5
8147,・海外へ転,15,5
8148,海外へ転勤,15,5
8149,外へ転勤が,15,5
8150,へ転勤が決,15,5
8151,転勤が決ま,15,5
8152,勤が決まり,15,5
8153,が決まりど,15,5
8154,決まりどう,15,5
8155,まりどうし,15,5
8156,りどうして,15,5
8157,どうしても,15,5
8158,が必要な人,15,5
8159,必要な人・,15,5
8160,要な人・な,15,5
8161,な人・なぜ,15,5
8162,人・なぜか,15,5
8163,・なぜか外,15,5
8164,なぜか外国,15,5
8165,ぜか外国人,15,5
8166,か外国人を,15,5
8167,外国人を前,15,5
8168,国人を前に,15,5
8169,人を前にす,15,5
8170,を前にする,15,5
8171,前にすると,15,5
8172,にすると話,15,5
8173,すると話せ,15,5
8174,ると話せな,15,5
8175,と話せなく,15,5
8176,話せなくな,15,5
8177,せなくなる,15,5
8178,なくなる人,15,5
8179,くなる人・,15,5
8180,海外へ留学,15,5
8181,外へ留学し,15,5
8182,へ留学した,15,5
8183,留学したい,15,5
8184,学したい人,15,5
8185,したい人・,15,5
8186,の先生にな,15,5
8187,先生になり,15,5
8188,生になりた,15,5
8189,になりたい,15,5
8190,なりたい人,15,5
8191,りたい人・,15,5
8192,たい人・・,15,5
8193,い人・・・,15,5
8194,本当に様々,15,5
8195,当に様々な,15,5
8196,に様々な方,15,5
8197,様々な方の,15,5
8198,々な方の悩,15,5
8199,な方の悩み,15,5
8200,方の悩み・,15,5
8201,の悩み・夢,15,5
8202,悩み・夢の,15,5
8203,み・夢のお,15,5
8204,・夢のお手,15,5
8205,夢のお手伝,15,5
8206,のお手伝い,15,5
8207,お手伝いを,15,5
8208,手伝いをし,15,5
8209,伝いをして,15,5
8210,いをしてき,15,5
8211,をしてきま,15,5
8212,してきまし,15,5
8213,てきました,15,5
8214,きました。,15,5
8215,つの条件を,15,5
8216,の条件を満,15,5
8217,条件を満た,15,5
8218,件を満たし,15,5
8219,を満たした,15,5
8220,満たした方,15,5
8221,たした方の,15,5
8222,した方のみ,15,5
8223,た方のみ限,15,5
8224,方のみ限定,15,5
8225,のみ限定に,15,5
8226,み限定にさ,15,5
8227,限定にさせ,15,5
8228,定にさせて,15,5
8229,にさせてい,15,5
8230,させていた,15,5
8231,せていただ,15,5
8232,ていただい,15,5
8233,いただいて,15,5
8234,ただいてい,15,5
8235,だいている,15,5
8236,いているの,15,5
8237,ているのか,15,5
8238,その理由は,15,5
8239,の理由は・,15,5
8240,理由は・・,15,5
8241,由は・・・,15,5
8242,漬けの毎日,15,5
8243,けの毎日か,15,5
8244,の毎日から,15,5
8245,毎日から研,15,5
8246,日から研究,15,5
8247,から研究に,15,5
8248,ら研究に実,15,5
8249,研究に実践,15,5
8250,究に実践を,15,5
8251,に実践を重,15,5
8252,実践を重ね,15,5
8253,践を重ね、,15,5
8254,人以上も結,15,5
8255,以上も結果,15,5
8256,上も結果を,15,5
8257,も結果を出,15,5
8258,結果を出し,15,5
8259,果を出し続,15,5
8260,を出し続け,15,5
8261,出し続けた,15,5
8262,し続けた運,15,5
8263,続けた運用,15,5
8264,けた運用術,15,5
8265,た運用術・,15,5
8266,運用術・・,15,5
8267,用術・・・,15,5
8268,の一番の目,15,5
8269,一番の目的,15,5
8270,番の目的は,15,5
8271,の目的は外,15,5
8272,目的は外国,15,5
8273,的は外国人,15,5
8274,は外国人と,15,5
8275,外国人と話,15,5
8276,国人と話す,15,5
8277,人と話すこ,15,5
8278,と話すこと,15,5
8279,話すことで,15,5
8280,すことであ,15,5
8281,ことであり,15,5
8282,とであり、,15,5
8283,駄な時間と,15,5
8284,な時間と費,15,5
8285,時間と費用,15,5
8286,間と費用を,15,5
8287,と費用をか,15,5
8288,費用をかけ,15,5
8289,用をかけず,15,5
8290,をかけずに,15,5
8291,かけずにネ,15,5
8292,けずにネイ,15,5
8293,ずにネイテ,15,5
8294,にネイティ,15,5
8295,ネイティブ,15,5
8296,イティブに,15,5
8297,ティブに通,15,5
8298,ィブに通じ,15,5
8299,ブに通じる,15,5
8300,実用的な英,15,5
8301,用的な英語,15,5
8302,的な英語力,15,5
8303,な英語力を,15,5
8304,英語力を手,15,5
8305,語力を手に,15,5
8306,力を手に入,15,5
8307,れることだ,15,5
8308,ることだ・,15,5
8309,ことだ・・,15,5
8310,とだ・・・,15,5
8311,もしかした,15,5
8312,しかしたら,15,5
8313,かしたら、,15,5
8314,したら、英,15,5
8315,たら、英語,15,5
8316,ら、英語が,15,5
8317,、英語が通,15,5
8318,英語が通じ,15,5
8319,語が通じた,15,5
8320,が通じたと,15,5
8321,通じたとき,15,5
8322,じたときの,15,5
8323,たときの心,15,5
8324,ときの心が,15,5
8325,きの心が踊,15,5
8326,の心が踊る,15,5
8327,心が踊るほ,15,5
8328,が踊るほど,15,5
8329,踊るほどの,15,5
8330,ワクワクす,15,5
8331,クワクする,15,5
8332,ワクする体,15,5
8333,クする体験,15,5
8334,する体験を,15,5
8335,る体験を味,15,5
8336,体験を味わ,15,5
8337,験を味わう,15,5
8338,を味わう前,15,5
8339,味わう前に,15,5
8340,わう前に勉,15,5
8341,う前に勉強,15,5
8342,前に勉強し,15,5
8343,に勉強しす,15,5
8344,勉強しすぎ,15,5
8345,強しすぎて,15,5
8346,しすぎて、,15,5
8347,から離れて,15,5
8348,ら離れてい,15,5
8349,離れていく,15,5
8350,れていくの,15,5
8351,ていくので,15,5
8352,いくのでは,15,5
8353,くのではな,15,5
8354,のではない,15,5
8355,ではないの,15,5
8356,はないのか,15,5
8357,を話すのに,15,5
8358,話すのに長,15,5
8359,すのに長時,15,5
8360,のに長時間,15,5
8361,に長時間の,15,5
8362,長時間の学,15,5
8363,時間の学習,15,5
8364,間の学習は,15,5
8365,の学習は必,15,5
8366,学習は必要,15,5
8367,習は必要あ,15,5
8368,レーナー酒,15,5
8369,ーナー酒井,15,5
8370,ナー酒井一,15,5
8371,ー酒井一郎,15,5
8372,酒井一郎　,15,5
8373,井一郎　作,15,5
8374,一郎　作品,15,5
8375,「超」初心,15,5
8376,超」初心者,15,5
8377,」初心者英,15,5
8378,初心者英会,15,5
8379,心者英会話,15,5
8380,者英会話の,15,5
8381,英会話の学,15,5
8382,会話の学び,15,5
8383,話の学び方,15,5
8384,会話質問ノ,15,5
8385,話質問ノー,15,5
8386,質問ノート,15,5
8387,ための英熟,15,5
8388,めの英熟語,15,5
8389,ス発想の具,15,5
8390,発想の具体,15,5
8391,想の具体的,15,5
8392,の具体的生,15,5
8393,具体的生活,15,5
8394,体的生活術,15,5
8395,ス発想の法,15,5
8396,発想の法則,15,5
8397,実践ノート,15,5
8398,これが最高,15,5
8399,れが最高の,15,5
8400,が最高の音,15,5
8401,最高の音読,15,5
8402,高の音読、,15,5
8403,の音読、リ,15,5
8404,音読、リス,15,5
8405,読、リスニ,15,5
8406,、リスニン,15,5
8407,リスニング,15,5
8408,スニング教,15,5
8409,ニング教材,15,5
8410,ング教材だ,15,5
8411,以上、南雲,15,5
8412,上、南雲堂,15,5
8413,、南雲堂フ,15,5
8414,南雲堂フェ,15,5
8415,雲堂フェニ,15,5
8416,堂フェニッ,15,5
8417,フェニック,15,5
8418,ェニックス,15,5
8419,知っている,15,5
8420,を海外旅行,15,5
8421,海外旅行で,15,5
8422,外旅行で使,15,5
8423,旅行で使っ,15,5
8424,行で使って,15,5
8425,で使ってみ,15,5
8426,使ってみる,15,5
8427,ってみる本,15,5
8428,会話質問例,15,5
8429,話質問例文,15,5
8430,質問例文集,15,5
8431,の勉強を楽,15,5
8432,勉強を楽に,15,5
8433,強を楽にし,15,5
8434,を楽にして,15,5
8435,楽にしてあ,15,5
8436,にしてあげ,15,5
8437,してあげた,15,5
8438,てあげたい,15,5
8439,声に出して,15,5
8440,に出して心,15,5
8441,出して心で,15,5
8442,して心で覚,15,5
8443,て心で覚え,15,5
8444,心で覚えて,15,5
8445,で覚えてお,15,5
8446,覚えておき,15,5
8447,えておきた,15,5
8448,ておきたい,15,5
8449,はジョーク,15,5
8450,ジョークで,15,5
8451,ョークで身,15,5
8452,ークで身に,15,5
8453,クで身につ,15,5
8454,で身につけ,15,5
8455,身につける,15,5
8456,河出書房新,15,5
8457,出書房新社,15,5
8458,フードラン,15,5
8459,ードランゲ,15,5
8460,ドランゲー,15,5
8461,ランゲージ,15,5
8462,ンゲージ英,15,5
8463,ゲージ英語,15,5
8464,社会法人全,15,5
8465,会法人全国,15,5
8466,法人全国調,15,5
8467,人全国調理,15,5
8468,全国調理師,15,5
8469,国調理師養,15,5
8470,調理師養成,15,5
8471,理師養成施,15,5
8472,師養成施設,15,5
8473,養成施設協,15,5
8474,成施設協会,15,5
8475,追,15,1
8476,道,15,1
8477,れは,15,2
8478,てし,15,2
8479,てしま,15,3
8480,情報,15,2
8481,下さ,15,2
8482,下さい,15,3
8483,籍,15,1
8484,ﾝ籍,15,2
8485,籍確,15,2
8486,ﾉ対,15,2
8487,対迂,15,2
8488,ﾄ使,15,2
8489,使髢,15,2
8490,髢ｳ,15,2
8491,ﾝ籍確,15,3
8492,ﾉ対迂,15,3
8493,ﾄ使髢,15,3
8494,使髢ｳ,15,3
8495,ﾄ使髢ｳ,15,4
8496,个,15,1
8497,影,15,1
8498,響,15,1
8499,影響,15,2
8500,の中,15,2
8501,かの,15,2
8502,ちらで,15,3
8503,こちらで,15,4
8504,現す,15,2
8505,世代,15,2
8506,開け,15,2
8507,けば,15,2
8508,料モ,15,2
8509,モニ,15,2
8510,ニタ,15,2
8511,。』,15,2
8512,実現す,15,3
8513,現する,15,3
8514,ホを開,15,3
8515,を開け,15,3
8516,開けば,15,3
8517,日間限,15,3
8518,無料モ,15,3
8519,料モニ,15,3
8520,モニタ,15,3
8521,ニター,15,3
8522,る。』,15,3
8523,で実現す,15,4
8524,実現する,15,4
8525,マホを開,15,4
8526,ホを開け,15,4
8527,を開けば,15,4
8528,日間限定,15,4
8529,無料モニ,15,4
8530,料モニタ,15,4
8531,モニター,15,4
8532,で実現する,15,5
8533,スマホを開,15,5
8534,マホを開け,15,5
8535,ホを開けば,15,5
8536,無料モニタ,15,5
8537,料モニター,15,5
8538,低,14,1
8539,偏,14,1
8540,風,14,1
8541,字が,14,2
8542,が一,14,2
8543,う方,14,2
8544,指し,14,2
8545,の通,14,2
8546,、月,14,2
8547,タイ,14,2
8548,入を,14,2
8549,を減,14,2
8550,減ら,14,2
8551,らせ,14,2
8552,金額,14,2
8553,番号,14,2
8554,が大,14,2
8555,大き,14,2
8556,で平,14,2
8557,的小,14,2
8558,数は,14,2
8559,よる,14,2
8560,数字が,14,3
8561,なんと,14,3
8562,いう方,14,3
8563,う方は,14,3
8564,を目指,14,3
8565,目指し,14,3
8566,指して,14,3
8567,もあり,14,3
8568,を減ら,14,3
8569,減らせ,14,3
8570,らせる,14,3
8571,資金が,14,3
8572,するの,14,3
8573,が大き,14,3
8574,で平均,14,3
8575,リスク,14,3
8576,回数は,14,3
8577,による,14,3
8578,という方,14,4
8579,いう方は,14,4
8580,クしてく,14,4
8581,を目指し,14,4
8582,目指して,14,4
8583,を減らせ,14,4
8584,減らせる,14,4
8585,という方は,14,5
8586,ックしてく,14,5
8587,クしてくだ,14,5
8588,を目指して,14,5
8589,を減らせる,14,5
8590,閭,14,1
8591,ﾕ,14,1
8592,ｵﾄ,14,2
8593,閧ｵﾄ,14,3
8594,ｵﾄま,14,3
8595,閧ｵﾄま,14,4
8596,義,14,1
8597,夏て,14,2
8598,状,14,1
8599,増え,14,2
8600,にお,14,2
8601,なたが,14,3
8602,あなたが,14,4
8603,ゃい,14,2
8604,ゃいﾜ,14,3
8605,正,14,1
8606,安,14,1
8607,コロ,14,2
8608,ロナ,14,2
8609,の影,14,2
8610,コロナ,14,3
8611,の影響,14,3
8612,があり,14,3
8613,いです,14,3
8614,になって,14,4
8615,らです。,14,4
8616,切,14,1
8617,の「,14,2
8618,凄,13,1
8619,略,13,1
8620,純,13,1
8621,割,13,1
8622,抑,13,1
8623,盤,13,1
8624,互,13,1
8625,維,13,1
8626,原,13,1
8627,損,13,1
8628,較,13,1
8629,話題,13,2
8630,、つ,13,2
8631,いに,13,2
8632,は驚,13,2
8633,選実,13,2
8634,覧く,13,2
8635,【ナ,13,2
8636,率】,13,2
8637,順と,13,2
8638,ボッ,13,2
8639,る・,13,2
8640,順は,13,2
8641,は異,13,2
8642,異な,13,2
8643,【単,13,2
8644,単価,13,2
8645,価】,13,2
8646,口当,13,2
8647,な中,13,2
8648,数が,13,2
8649,が凄,13,2
8650,凄す,13,2
8651,ぎる,13,2
8652,選す,13,2
8653,法を,13,2
8654,知り,13,2
8655,は今,13,2
8656,ぐチ,13,2
8657,チェ,13,2
8658,ェッ,13,2
8659,のも,13,2
8660,績が,13,2
8661,るナ,13,2
8662,ズ攻,13,2
8663,攻略,13,2
8664,略法,13,2
8665,本気,13,2
8666,気で,13,2
8667,単純,13,2
8668,純な,13,2
8669,な手,13,2
8670,順を,13,2
8671,を繰,13,2
8672,繰り,13,2
8673,返せ,13,2
8674,せば,13,2
8675,ばあ,13,2
8676,も億,13,2
8677,億南,13,2
8678,南長,13,2
8679,徴】,13,2
8680,覧の,13,2
8681,通り,13,2
8682,選と,13,2
8683,回ぐ,13,2
8684,ぐら,13,2
8685,の割,13,2
8686,割合,13,2
8687,選し,13,2
8688,狙っ,13,2
8689,ルで,13,2
8690,向次,13,2
8691,次第,13,2
8692,第で,13,2
8693,見送,13,2
8694,無駄,13,2
8695,駄打,13,2
8696,打ち,13,2
8697,ちを,13,2
8698,入金,13,2
8699,額を,13,2
8700,を抑,13,2
8701,抑え,13,2
8702,えら,13,2
8703,の内,13,2
8704,当が,13,2
8705,が高,13,2
8706,高く,13,2
8707,・低,13,2
8708,低く,13,2
8709,字と,13,2
8710,出現,13,2
8711,現に,13,2
8712,に偏,13,2
8713,偏り,13,2
8714,、風,13,2
8715,風車,13,2
8716,車盤,13,2
8717,盤の,13,2
8718,向と,13,2
8719,号の,13,2
8720,の相,13,2
8721,相互,13,2
8722,互関,13,2
8723,係と,13,2
8724,の組,13,2
8725,組み,13,2
8726,み合,13,2
8727,せ方,13,2
8728,率を,13,2
8729,を維,13,2
8730,維持,13,2
8731,持し,13,2
8732,ま買,13,2
8733,買い,13,2
8734,い目,13,2
8735,目を,13,2
8736,をさ,13,2
8737,に絞,13,2
8738,絞る,13,2
8739,を購,13,2
8740,もも,13,2
8741,原則,13,2
8742,則と,13,2
8743,て購,13,2
8744,分。,13,2
8745,用対,13,2
8746,対効,13,2
8747,効果,13,2
8748,果が,13,2
8749,きい,13,2
8750,の投,13,2
8751,均約,13,2
8752,の高,13,2
8753,高額,13,2
8754,額配,13,2
8755,当を,13,2
8756,狙い,13,2
8757,ハズ,13,2
8758,ズれ,13,2
8759,も損,13,2
8760,損失,13,2
8761,失は,13,2
8762,クが,13,2
8763,が比,13,2
8764,比較,13,2
8765,較的,13,2
8766,小さ,13,2
8767,さく,13,2
8768,回と,13,2
8769,う長,13,2
8770,長期,13,2
8771,の期,13,2
8772,回、,13,2
8773,選に,13,2
8774,る利,13,2
8775,益の,13,2
8776,の合,13,2
8777,計は,13,2
8778,円で,13,2
8779,者にな,13,3
8780,になれ,13,3
8781,なれる,13,3
8782,意が、,13,3
8783,が、つ,13,3
8784,、つい,13,3
8785,ついに,13,3
8786,いに公,13,3
8787,ずは驚,13,3
8788,は驚き,13,3
8789,きの当,13,3
8790,当選実,13,3
8791,選実績,13,3
8792,ご覧く,13,3
8793,覧くだ,13,3
8794,【ナン,13,3
8795,確率】,13,3
8796,字・並,13,3
8797,び順と,13,3
8798,順とも,13,3
8799,とも一,13,3
8800,も一致,13,3
8801,ボック,13,3
8802,字が一,13,3
8803,が一致,13,3
8804,一致し,13,3
8805,致して,13,3
8806,いる・,13,3
8807,る・並,13,3
8808,び順は,13,3
8809,順は異,13,3
8810,は異な,13,3
8811,異なっ,13,3
8812,【単価,13,3
8813,単価】,13,3
8814,口当た,13,3
8815,んな中,13,3
8816,な中で,13,3
8817,中でナ,13,3
8818,回数が,13,3
8819,数が凄,13,3
8820,が凄す,13,3
8821,凄すぎ,13,3
8822,すぎる,13,3
8823,ぎるん,13,3
8824,回でナ,13,3
8825,当選す,13,3
8826,選する,13,3
8827,する方,13,3
8828,方法を,13,3
8829,法を知,13,3
8830,を知り,13,3
8831,知りた,13,3
8832,方は今,13,3
8833,は今す,13,3
8834,すぐチ,13,3
8835,ぐチェ,13,3
8836,チェッ,13,3
8837,ェック,13,3
8838,ズの当,13,3
8839,意があ,13,3
8840,があな,13,3
8841,たのも,13,3
8842,のもの,13,3
8843,ものに,13,3
8844,年間の,13,3
8845,間の実,13,3
8846,実績が,13,3
8847,績があ,13,3
8848,あるナ,13,3
8849,るナン,13,3
8850,ーズ攻,13,3
8851,ズ攻略,13,3
8852,攻略法,13,3
8853,略法で,13,3
8854,本気で,13,3
8855,気でナ,13,3
8856,選を目,13,3
8857,単純な,13,3
8858,純な手,13,3
8859,な手順,13,3
8860,手順を,13,3
8861,順を繰,13,3
8862,を繰り,13,3
8863,繰り返,13,3
8864,り返せ,13,3
8865,返せば,13,3
8866,せばあ,13,3
8867,ばあな,13,3
8868,たも億,13,3
8869,も億南,13,3
8870,億南長,13,3
8871,南長者,13,3
8872,特徴】,13,3
8873,ズの実,13,3
8874,ご覧の,13,3
8875,覧の通,13,3
8876,の通り,13,3
8877,通り、,13,3
8878,り、過,13,3
8879,当選と,13,3
8880,選とな,13,3
8881,で、月,13,3
8882,回ぐら,13,3
8883,ぐらい,13,3
8884,らいの,13,3
8885,いの割,13,3
8886,の割合,13,3
8887,割合で,13,3
8888,当選し,13,3
8889,選して,13,3
8890,選を狙,13,3
8891,を狙っ,13,3
8892,狙って,13,3
8893,くのが,13,3
8894,のスタ,13,3
8895,スタイ,13,3
8896,タイル,13,3
8897,イルで,13,3
8898,ルです,13,3
8899,字の傾,13,3
8900,傾向次,13,3
8901,向次第,13,3
8902,次第で,13,3
8903,第では,13,3
8904,では、,13,3
8905,は、購,13,3
8906,購入を,13,3
8907,入を見,13,3
8908,を見送,13,3
8909,見送る,13,3
8910,ことも,13,3
8911,ともあ,13,3
8912,無駄打,13,3
8913,駄打ち,13,3
8914,打ちを,13,3
8915,ちを減,13,3
8916,せるの,13,3
8917,で、購,13,3
8918,購入金,13,3
8919,入金額,13,3
8920,金額を,13,3
8921,額を抑,13,3
8922,を抑え,13,3
8923,抑えら,13,3
8924,えられ,13,3
8925,られま,13,3
8926,の内容,13,3
8927,配当が,13,3
8928,当が高,13,3
8929,が高く,13,3
8930,高くな,13,3
8931,字・低,13,3
8932,・低く,13,3
8933,低くな,13,3
8934,数字と,13,3
8935,字とは,13,3
8936,字の出,13,3
8937,の出現,13,3
8938,出現に,13,3
8939,現に偏,13,3
8940,に偏り,13,3
8941,偏りが,13,3
8942,りが出,13,3
8943,出る、,13,3
8944,る、風,13,3
8945,、風車,13,3
8946,風車盤,13,3
8947,車盤の,13,3
8948,盤の傾,13,3
8949,傾向と,13,3
8950,向とは,13,3
8951,番号の,13,3
8952,号の相,13,3
8953,の相互,13,3
8954,相互関,13,3
8955,互関係,13,3
8956,関係と,13,3
8957,係とは,13,3
8958,字の組,13,3
8959,の組み,13,3
8960,組み合,13,3
8961,み合わ,13,3
8962,わせ方,13,3
8963,せ方法,13,3
8964,確率を,13,3
8965,率を維,13,3
8966,を維持,13,3
8967,維持し,13,3
8968,持した,13,3
8969,したま,13,3
8970,たまま,13,3
8971,まま買,13,3
8972,ま買い,13,3
8973,買い目,13,3
8974,い目を,13,3
8975,目をさ,13,3
8976,をさら,13,3
8977,らに絞,13,3
8978,に絞る,13,3
8979,絞る方,13,3
8980,を購入,13,3
8981,するメ,13,3
8982,るメリ,13,3
8983,メリッ,13,3
8984,リット,13,3
8985,ット】,13,3
8986,金が少,13,3
8987,が少な,13,3
8988,少なく,13,3
8989,てもも,13,3
8990,原則と,13,3
8991,則とし,13,3
8992,して購,13,3
8993,て購入,13,3
8994,円分。,13,3
8995,費用対,13,3
8996,用対効,13,3
8997,対効果,13,3
8998,効果が,13,3
8999,果が大,13,3
9000,大きい,13,3
9001,円の投,13,3
9002,の投資,13,3
9003,資で平,13,3
9004,平均約,13,3
9005,円の高,13,3
9006,の高額,13,3
9007,高額配,13,3
9008,額配当,13,3
9009,配当を,13,3
9010,当を狙,13,3
9011,を狙い,13,3
9012,狙いま,13,3
9013,ハズれ,13,3
9014,ズれて,13,3
9015,ても損,13,3
9016,も損失,13,3
9017,損失は,13,3
9018,円のみ,13,3
9019,スクが,13,3
9020,クが比,13,3
9021,が比較,13,3
9022,比較的,13,3
9023,較的小,13,3
9024,的小さ,13,3
9025,小さく,13,3
9026,さくな,13,3
9027,回とい,13,3
9028,いう長,13,3
9029,う長期,13,3
9030,長期間,13,3
9031,での実,13,3
9032,この期,13,3
9033,の期間,13,3
9034,での当,13,3
9035,当選に,13,3
9036,選によ,13,3
9037,よる利,13,3
9038,る利益,13,3
9039,利益の,13,3
9040,益の合,13,3
9041,の合計,13,3
9042,合計は,13,3
9043,万円で,13,3
9044,円です,13,3
9045,万長者に,13,4
9046,長者にな,13,4
9047,者になれ,13,4
9048,になれる,13,4
9049,ズ当選の,13,4
9050,極意が、,13,4
9051,意が、つ,13,4
9052,が、つい,13,4
9053,、ついに,13,4
9054,ついに公,13,4
9055,いに公開,13,4
9056,まずは驚,13,4
9057,ずは驚き,13,4
9058,は驚きの,13,4
9059,驚きの当,13,4
9060,きの当選,13,4
9061,の当選実,13,4
9062,当選実績,13,4
9063,選実績を,13,4
9064,をご覧く,13,4
9065,ご覧くだ,13,4
9066,覧くださ,13,4
9067,【ナンバ,13,4
9068,選確率】,13,4
9069,各数字・,13,4
9070,数字・並,13,4
9071,字・並び,13,4
9072,並び順と,13,4
9073,び順とも,13,4
9074,順とも一,13,4
9075,とも一致,13,4
9076,ボックス,13,4
9077,各数字が,13,4
9078,数字が一,13,4
9079,字が一致,13,4
9080,が一致し,13,4
9081,一致して,13,4
9082,致してい,13,4
9083,ている・,13,4
9084,いる・並,13,4
9085,る・並び,13,4
9086,並び順は,13,4
9087,び順は異,13,4
9088,順は異な,13,4
9089,は異なっ,13,4
9090,異なって,13,4
9091,なっても,13,4
9092,【単価】,13,4
9093,口当たり,13,4
9094,そんな中,13,4
9095,んな中で,13,4
